fnid,main_road,inner_road,city_branch,urban_secondary,suburban_road,sidewalks,free_way,cycleway,not_built_road,TRANS,LODGING,SPORT,PUBLIC,COMPANY,HOSPITAL,BUSINESS,INDOOR,MOTO,GOVERN,CAR_SERVICE,CAR_REPAIR,CAR_SALE,LIFE,EDU,SHOPPING,TRANSIT,ROAD,FINANCE,ATTRACTION,FOOD_SERVICE
33354,0,0,0.952783103,0,0,0,0,0,0,0.346449249,0,0,0.092165779,0.221354259,0,0,0,0,0,0.110691966,0,0,0,0.176529133,0,0.204116922,0,0,0,0
33426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33574,0.327921153,0.516723634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33646,0.098376346,0,0,0,0,1.599077367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33666,0,0,0.476391552,0.705464896,0,0,0,0,0,0.095572206,0.064843609,0.014879196,0,0.114493582,0.029495766,0.019102193,0,0,0.053573102,0.091607145,0.076509363,0,0.211634267,0.073046538,0,0.075077489,0,0,0,0.400110463
33671,0,0.996538437,0.136111872,0.201561399,0,0.142774765,0,0,0,0.142133025,0.048217043,0.014752023,0,0.098379671,0.277814818,0.018938926,0,0,0,0,0,0,0.349709045,0.168985153,0.027809591,0.074435801,0,0,0,0.128656448
33679,0,0.947326662,0.052932395,0.391924942,0,0.111047039,0,0,0,0,0,0,0,0.295139012,0,0,0,0,0,0,0,0,0.454621759,0,0,0.181437264,0,0,0,0.209066729
33685,0,0.273559571,0.616506714,0.16599174,0,0.117579218,0,0,0,0.184772933,0.078352694,0,0,0.055338565,0.10692215,0,0.076224502,0,0.032367082,0.110691966,0,0,0.198897019,0.147107611,0.067785877,0.045359316,0,0,0,0.313600093
33825,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34108,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412233064,0,0,0,0,0,0
34173,0.327921153,0,0.317594368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34205,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34291,0.098376346,0,0.571669862,0,0,0,0,0,0.55455587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34294,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34295,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34310,0.295129038,0,0.190556621,0,0.817968724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34426,0.327921153,0,0,0.470309931,0,0,0,0,0,0.369545865,0,0,0,0.295139012,0,0.369309062,0,0,0,0,0,0,0,0,0,0.181437264,0,0,0,0
34459,0,0,0.317594368,0.940619862,0,0,0,0,0,0.130427952,0,0,0.173488525,0.52083355,0.100632612,0,0,0,0,0,0,0,0,0,0,0.064036681,0,0,0,0.073788257
34468,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0,0,0,0,0.674603455,0,0,0,0,0,0,0,0,0.064945966,0,0,0.051839218,0,0,0,0.179200053
34572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34573,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34719,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34738,0.163960577,1.033447268,0,0,0,0,0,0,0,0.120504086,0.081759333,0.03752145,0,0.327219339,0.037190313,0,0,0,0.135097388,0.115504661,0.048234164,0,0.148246226,0.030700719,0,0.141994381,0,0,0,0
34739,0.227022337,0.476975662,0,0.325599183,0,0,0,0,0,0.124438914,0.07675366,0.035224219,0.015047474,0.072278942,0.052370033,0.022610759,0,0,0.015853265,0,0,0,0.153086919,0.014410541,0,0.05554202,0,0,0,0.64000019
34768,0.327921153,0,0,0,0,0,0.703012822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34810,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34997,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35066,0,0,0.476391552,0,0,0.999423354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141,0,0.620068361,0.381113241,0.282185959,0,0,0,0,0,0.023096617,0,0,0.030721926,0.51649327,0,0,0,0,0.032367082,0,0.046224407,0.064761252,0.02841386,0,0,0.136077948,0,0,0,0.209066729
35191,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35205,0.061485216,0,0.714587328,0.176366224,0,0,0,0,0,0.024100817,0,0,0.032057662,0.250226553,0.074380626,0,0,0,0.101323041,0.192507768,0.048234164,0,0.088947735,0,0,0,0,0,0,0.463582746
35256,0,0,0.952783103,0,0,0,0,0,0,0,0.94023233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627200186
35260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35357,0.327921153,0,0.317594368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35409,0.196752692,0,0.571669862,0,0,0,0,0,0,0.02618829,0.044420425,0.149494913,0.023222873,0.09063324,0.053882028,0.017447672,0,0,0,0,0,0,0.365129286,0.033359836,0.025619859,0.068574714,0,0,0,0.434595404
35429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35463,0.075674112,0.953951324,0,0.325599183,0,0,0,0,0,0,0,0,0,0,0.427688601,0,0,0,0,0,0,0,0.340966319,0,0,0.272155896,0,0,0,0.313600093
35476,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35495,0,1.37792969,0.105864789,0,0,0,0,0,0,0.123181955,0,0,0,0.393518682,0,0,0,0,0,0,0,0,0.303081172,0,0,0.241916352,0,0,0,0
35533,0.327921153,0,0,0,0,0,0.703012822,0,0,0.071525006,0,0,0,0.456989437,0,0,0,0,0,0.171394012,0.214719825,0.401101948,0,0,0,0.07023378,0,0,0,0.040464528
35583,0,0.516723634,0,0,0,0.666282236,0,1.021342163,0,0,0,0,0.737326231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.238255591,0
35634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35761,0,0,0,0,0,0,0,0,0,0,0,0.86299336,0,0.221354259,0,0,0,0,0,0,0,0,0,0,0,0.272155896,0,0,0,0
35771,0.122970432,0,0.714587328,0,0,0,0,0,0,0.123181955,0,0,0.327700547,0.196759341,0,0,0,0,0.345248879,0,0,0.690786688,0,0,0,0,0,0,0,0
35907,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36087,0.089433042,0,0.433083229,0,0,0,0.766923079,0,0,0.11086376,0,0.069039469,0.117972197,0,0,0.044317087,0.073175522,0,0,0.106264288,0.044375431,0.062170802,0.218218444,0.084733984,0.065074442,0.043544943,0,0,0,0.451584134
36105,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36186,0,0,0.476391552,0.705464896,0,0,0,0,0,0.554318798,0,0,0.737326231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36205,0,0,0,0.705464896,0,0.999423354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412233064,0,0,0,0,0,0
36206,0,0.775085451,0.357293664,0.176366224,0,0,0,0,0,0.023588034,0.120029659,0.073446243,0.031375584,0.150709283,0.03639903,0.047145838,0,0,0.033055744,0,0,0,0.232147281,0.120190048,0,0.046324408,0,0,0,0.400340544
36210,0.140537637,0.221452986,0.272223744,0.403122798,0,0,0,0,0,0.021319954,0.018081391,0.016596026,0,0.085136253,0.098697369,0,0,0,0.074693267,0.034059067,0.021334342,0,0.222939516,0.013579164,0,0.062805207,0,0,0,0.627200186
36424,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36436,0,0,0,1.410929793,0,0,0,0,0,0.067190157,0.056983778,0.052302628,0.044686438,0.107323277,0.155523128,0,0,0,0,0.107337664,0.067235501,0,0.206646254,0.171179765,0,0.131954374,0,0,0,0.190060662
36452,0.327921153,0,0.317594368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36529,0.184455649,0,0.357293664,0.352732448,0,0,0,0,0,0.069914083,0.152470108,0,0,0.07179057,0.061648807,0.019962652,0,0.04703825,0.097976033,0.191467185,0.179900394,0,0.27031564,0.050891282,0,0.039229679,0,0,0,0.248619893
36568,0.075674112,0.119243916,0,1.08533061,0,0,0,0,0,0,0,0.160556904,0,0.494186252,0,0,0,0,0,0,0,0,0.063435594,0.164213147,0,0.025316828,0,0,0,0.204204712
36601,0,0,0.952783103,0,0,0,0,0,0,0,0.101646738,0.04664829,0,0.143581141,0.046236605,0,0,0,0.167958914,0.047866796,0,0.084014597,0.073722447,0.076336922,0,0.029422259,0,0,0,0.542443404
36610,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36799,0.163960577,0,0.635188736,0,0,0,0,0,0,0.044643125,0.201929091,0.011583803,0.019793993,0.023769585,0.045926293,0.014871506,0,0,0,0,0,0,0.46682637,0.037912297,0,0.065755787,0,0,0,0.429358516
36852,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36900,0.223582604,0,0,0.25653269,0,0,0.766923079,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36913,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36957,0.081980288,0,0.079398592,0,0,0,1.58177885,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36994,0.327921153,0,0,0.470309931,0,0,0,0,0,0.035762503,0,0,0.047569434,0.371303918,0.055185626,0,0,0,0.050116773,0.114262675,0.071573275,0.100275487,0.131986962,0.045555905,0,0.140467559,0,0,0,0.080929056
37015,0.163960577,0.344482423,0,0.470309931,0,0,0,0.340447388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088623585,0,0,0,0
37042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37206,0,0,0.476391552,0.705464896,0,0,0,0,0,0,0.039176347,0,0,0.129123318,0.071281433,0,0,0,0,0.110691966,0.092448814,0.064761252,0.255724739,0.176529133,0,0.068038974,0,0,0,0.365866775
37320,0,0,0.476391552,0.705464896,0,0,0,0,0,0.071525006,0,0.167030973,0.095138869,0.08568552,0.220742504,0,0,0,0,0.114262675,0,0.100275487,0.351965232,0.136667716,0.104958778,0.03511689,0,0,0,0.040464528
37499,0.327921153,0,0,0.470309931,0,0,0,0,0,0,0,0,0,0.531250221,0,0,0,0,0,0,0,0,0,0,0,0.435449434,0,0,0,0
37587,0.245940865,0,0.158797184,0.470309931,0,0,0,0,0,0.107920474,0.066565121,0.091645313,0.013050022,0.054848843,0.166533614,0,0,0,0.041246548,0.078365994,0.019635146,0,0.22932248,0.124976377,0,0.057803022,0.045221417,0,0,0.310824871
37623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37706,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37742,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37761,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37850,0.147564519,0,0,0,0,0,0.63271154,0,1.10911174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442708518,0,0,0,0,0,0,0,0,0,0,0,0.544311793,0,0,0,0
37889,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37917,0.210806456,0,0,0.806245596,0,0,0,0,0,0.554318798,0.085475666,0,0.134059315,0.080492458,0.077761564,0,0,0,0.070619089,0,0,0,0.061993876,0,0,0.04948289,0,0,0,0.114036397
37988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38004,0.070268819,0.885811944,0.136111872,0.201561399,0,0,0,0,0,0.107287509,0,0,0,0.199932879,0.055185626,0,0,0,0,0.171394012,0.071573275,0,0.21997827,0.136667716,0,0.175584449,0,0,0,0.121393584
38060,0,0,0,0.470309931,0,0,0,0,1.848519566,0,0,0,0,0.442708518,0,0.553963594,0,0,0,0,0,0,0,0.353058266,0,0,0,0,0,0
38100,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0.708333628,0,0,0,0,0.155361996,0,0,0,0,0,0,0.108862359,0,0,0,0
38216,0.202539536,0.182373047,0,0.663966961,0,0,0,0,0,0.05543188,0.188046466,0.043149668,0.036866312,0.199218833,0.04276886,0,0,0,0,0,0.110938576,0,0.102289896,0,0,0.054431179,0,0,0,0.470400139
38241,0.327921153,0,0,0,0,0.666282236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38283,0.109307051,0,0.529323946,0,0,0.444188157,0,0,0,0.073909173,0,0.028766445,0,0.103298654,0.08553772,0,0,0,0.207149328,0.029517858,0,0,0.386428495,0,0,0.036287453,0,0,0,0.355413439
38311,0.196752692,0,0,0.282185959,0,0,0.843615387,0,0,0.302355708,0,0,0.134059315,0.482954746,0,0,0,0,0,0,0,0,0,0,0,0.09896578,0,0,0,0
38329,0.49188173,0,0,0,0,0,0,0,0,0.191144413,0,0,0.10170017,0.183189731,0.058991531,0,0,0,0,0.183214289,0.229528089,0,0.094059674,0,0.112197314,0.075077489,0,0,0,0.173020741
38418,0.098376346,0,0,0.564371917,0,0,0,0,1.10911174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38433,0.351344093,0,0.272223744,0,0,0,0,0,0,0.554318798,0,0,0.368663115,0.221354259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38445,0,0.775085451,0,0.705464896,0,0,0,0,0,0.048910482,0.13826946,0.050764315,0.021686066,0.182291743,0.075474459,0,0,0,0.045694705,0.052090337,0.065257986,0,0.120341054,0.083072533,0,0.032018341,0,0,0,0.405835414
38454,0.229544807,0.620068361,0.063518874,0,0,0,0,0,0.184851957,0,0,0,0,0.442708518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627200186
38472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38630,0,0,0.476391552,0.705464896,0,0,0,0,0,0,0.124181628,0.016282894,0,0.016705982,0.145252732,0,0,0,0,0,0.020931807,0,0.373132953,0.119906581,0,0.010270034,0,0,0,0.556196391
38647,0.163960577,0,0.079398592,0,0,0,1.230272439,0,0,1.108637595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38672,0.49188173,0,0,0,0,0,0,0,0,0.17055963,0,0,0.22686961,0.340545013,0,0,0,0,0,0,0,0,0.104912714,0.108633313,0,0.167480552,0,0,0,0
38675,0.140537637,0,0.136111872,0.604684197,0,0.28554953,0,0,0,0.326069881,0,0,0,0,0.201265224,0,0,0,0.548336455,0,0,0,0.160454738,0,0,0.128073363,0,0,0,0
38678,0.163960577,0,0,0,0,0,1.406025644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38679,0.245940865,0,0,0.201561399,0,0,0.602582419,0.218859035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38765,0,0,0,1.410929793,0,0,0,0,0,0.065213976,0,0,0,0,0.100632612,0,0,0,0,0,0,0,0.240682107,0.2492176,0,0.320183407,0,0,0,0.295153029
38769,0,0.516723634,0.635188736,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38942,0,0,0.476391552,0,0,0,0,1.532013244,0,0.052792266,0,0,0,0.548115307,0,0,0,0,0,0,0,0,0.064945966,0.067249194,0,0.259196092,0,0,0,0
38980,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39010,0.223582604,0,0,0,0,0,1.150384618,0,0,0.255839445,0,0,0,0.476763019,0,0,0,0,0,0,0,0,0,0.108633313,0,0.167480552,0,0,0,0
39316,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39365,0.49188173,0,0,0,0,0,0,0,0,0.041444396,0.017574436,0.048392151,0.027563597,0.215148065,0.127906871,0,0,0,0,0.01655207,0.020736183,0,0.152956853,0.079190639,0,0.061044313,0,0,0,0.433764614
39417,0.081980288,0,0.635188736,0.235154965,0,0,0,0,0,0,0.050823369,0,0,0.263232091,0.092473211,0,0,0.141114749,0,0.095733593,0.119933596,0,0.147444895,0,0,0.088266777,0,0,0,0.37292984
39456,0,0,0,0,0,0.999423354,0,1.532013244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39486,0,0,0,0,0,0,0,0,0,0.048201635,0,0.075042901,0,0.461956714,0,0,0,0,0,0.154006214,0.192936655,0,0,0.061401438,0,0.141994381,0,0,0,0.054539147
39537,0,0.15501709,0.238195776,0,0,0,0.63271154,0,0.970472772,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39666,0.245940865,0,0,0,0,0,0,1.532013244,0,0.184772933,0,0.575328907,0,0.147569506,0,0,0,0,0,0,0,0,0.227310879,0,0,0,0,0,0,0.209066729
39672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39686,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39715,0.035134409,0,0.136111872,0.604684197,0,0,0.753228024,0,0,0.099280979,0.028066637,0.077282987,0.022009738,0.118936617,0.178735535,0,0,0,0,0.026433902,0,0.046396121,0.183205783,0.021078105,0.048563017,0.04874434,0,0,0,0.449337447
39731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39733,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39817,0.140537637,0,0,0.201561399,0,0.856648589,0,0.43771807,0,0,0,0.575328907,0,0,0,0,0,0,0,0,0,0,0.454621759,0.470744355,0,0,0,0,0,0
39826,0.196752692,0,0,0.423278938,0,0.199884671,0.421807693,0,0,0.061590978,0,0.095888151,0.163850274,0.295139012,0,0,0,0,0,0.393571436,0,0.172696672,0,0,0,0.120958176,0,0,0,0.06968891
40074,0.223582604,0,0,0.769598069,0,0,0,0,0,0.077799129,0,0.030280469,0.025871096,0.49707623,0,0.038874638,0.064189055,0,0.054512981,0,0,0,0.047854922,0.024776019,0,0.038197319,0,0,0,0.220070241
40375,0.122970432,0.387542725,0.238195776,0.352732448,0,0,0,0,0,0,0.045864992,0,0,0,0.083451434,0,0,0,0.075786339,0,0,0,0.299385061,0.344447089,0,0.159310769,0,0,0,0.336546441
40466,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40476,0,0.516723634,0,0.940619862,0,0,0,0,0,0,0,0,0.491550821,0.295139012,0,0,0.609796019,0,0,0,0,0,0,0,0,0.181437264,0,0,0,0
40477,0,0,0,1.410929793,0,0,0,0,0,0.06928985,0,0,0.030721926,0.092230941,0.10692215,0.046163633,0,0,0.064734165,0.073794644,0.046224407,0.194283756,0.198897019,0.029421522,0,0.294835554,0,0,0,0.156800046
40566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40578,0.196752692,0,0.381113241,0,0,0,0,0,0.55455587,0,0,0,0,0,0,0,0,0,1.035746638,0.295178577,0,0,0,0,0,0.181437264,0,0,0,0
40583,0.260407975,0.091186524,0.056046065,0,0,0,0.744366518,0,0,0.115827808,0.056133273,0.051521992,0.044019476,0.37002503,0,0.066144907,0,0,0.046376715,0.052867805,0,0.046396121,0,0.126468633,0,0.081240566,0,0.067322469,0,0.131056755
40584,0.327921153,0.258361817,0,0,0,0,0.351506411,0,0,0.085279815,0,0,0,0.340545013,0.131596493,0,0,0,0,0.136236266,0.170674733,0.956473876,0,0,0,0,0,0,0,0
40610,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40710,0,0,0.952783103,0,0,0,0,0,0,0.089889535,0.152470108,0,0,0.526464183,0,0,0,0,0.041989729,0.047866796,0,0.168029194,0,0,0,0.088266777,0,0,0,0.067805425
40713,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0.838816138,0.045019853,0.058311957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40742,0.245940865,0,0,0,0,0,0,1.532013244,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40783,0,0,0.952783103,0,0,0,0,0,0,0.025196309,0,0,0,0.72443212,0,0,0,0,0,0.161006496,0.050426626,0.141297277,0,0,0,0,0,0,0,0
40809,0.409901442,0,0,0,0,0,0,0.510671081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40845,0,0.775085451,0,0.705464896,0,0,0,0,0,0,0,0,0,0.272436011,0.131596493,0,0,0,0,0,0,0,0.104912714,0,0,0.083740276,0,0,0,0.578954018
40930,0,0,0.317594368,0.940619862,0,0,0,0,0,0.065213976,0,0,0.086744262,0.20833342,0,0,0,0,0,0,0,0,0.080227369,0.083072533,0,0.256146726,0,0,0,0.368941286
40951,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40975,0.245940865,0.775085451,0,0,0,0,0,0,0,0,0,0.43149668,0,0.442708518,0,0,0,0,0,0,0,0,0,0.353058266,0,0,0,0,0,0
41111,0.49188173,0,0,0,0,0,0,0,0,0,0,1.150657814,0,0.295139012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41126,0,1.37792969,0.105864789,0,0,0,0,0,0,0.100785236,0,0,0,0.482954746,0,0,0,0,0,0,0,0,0,0,0,0.197931561,0,0,0,0.228072795
41176,0.245940865,0,0.158797184,0.470309931,0,0,0,0,0,0.158376799,0.07675366,0.035224219,0.030094948,0.108418412,0.174566776,0.045221518,0,0,0.063413059,0.036144316,0.045281052,0,0.222671882,0.086463249,0.066402492,0,0,0,0,0.256000076
41205,0.163960577,1.033447268,0,0,0,0,0,0,0,0,0,0,0,0.252976296,0,0,0,0,0,0.506020418,0,0,0.194837897,0,0,0.155517655,0,0,0,0.179200053
41317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41472,0,0,0,0,0,0,0,0,0,0.221727519,0,0,0.589860985,0,0,0,0,0,0,0,0,0,0,0.282446613,0,0.217724717,0,0,0,0
41491,0,0,0,0,4.08984362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41526,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0.177083407,0,0,0,0,0.621447983,0,0,0,0,0.564893226,0,0,0,0,0,0
41540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710754403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41839,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42034,0,0,0.476391552,0.470309931,0,0,0,0,0.462129892,0,0,0,0,0.442708518,0,0,0,0,0.776809978,0,0,0,0,0,0,0,0,0,0,0
42158,0.245940865,0,0,0,0,0.333141118,0.703012822,0,0,0.255839445,0,0,0.056717402,0.102163504,0,0,0,0,0,0.204354399,0.170674733,1.195592345,0,0,0,0.041870138,0,0,0,0
42184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42198,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42202,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42264,0.081980288,0,0.476391552,0.470309931,0,0,0,0,0,0,0,0,0,0.664062776,0,0,0,0,0,0,0,0,0,0,0,0.272155896,0,0,0,0
42278,0,1.356399539,0,0.176366224,0,0,0,0,0,0,0,0,0,0.802409188,0,0,0,0,0,0,0,0,0,0,0,0.102058461,0,0,0,0
42325,0.140537637,0,0,0,0,0.571099059,0.602582419,0.43771807,0,0.075344303,0.036513877,0.016757153,0.028634028,0.249292175,0.066437064,0.150592045,0,0,0,0.034389737,0.021541471,0.060360002,0.092689873,0.054844002,0,0.084553288,0,0,0,0.328823398
